round_id,query_index,query,timestamp,template,components,articles_found,total_available,high_relevance,precision,new_terms_mined,status
23,2,"(""controlled trial"" OR ""field experiment"" OR ""A/B test"") AND (""implement"" OR ""approve"" OR ""expand"") AND (""worldwide"" OR ""adults"" OR ""prostate cancer"")",2026-02-11 11:38:42,(METHOD) AND (DECISION) AND (CONTEXT),"{'METHOD': ['controlled trial', 'field experiment', 'A/B test'], 'DECISION': ['implement', 'approve', 'expand'], 'CONTEXT': ['worldwide', 'adults', 'prostate cancer'], 'NOISE': ['review', 'opinion']}",18,18,1,0.0556,"['improvements', 'evidence', 'uk said', 'quickly', 'radiotherapy']",COMPLETED
23,3,"(""adopt"" OR ""expand"" OR ""implement"") AND (""early"" OR ""pregnancy"" OR ""social"") AND NOT (""field experiment"" OR ""impact evaluation"" OR ""pilot study"")",2026-02-11 11:39:05,(DECISION) AND (CONTEXT) AND NOT (METHOD),"{'METHOD': ['field experiment', 'impact evaluation', 'pilot study'], 'DECISION': ['adopt', 'expand', 'implement'], 'CONTEXT': ['early', 'pregnancy', 'social'], 'NOISE': ['sport', 'podcast']}",50,43735,PENDING,0.0,[],FETCHED
23,3,"(""adopt"" OR ""expand"" OR ""implement"") AND (""early"" OR ""pregnancy"" OR ""social"") AND NOT (""field experiment"" OR ""impact evaluation"" OR ""pilot study"")",2026-02-11 11:39:05,(DECISION) AND (CONTEXT) AND NOT (METHOD),"{'METHOD': ['field experiment', 'impact evaluation', 'pilot study'], 'DECISION': ['adopt', 'expand', 'implement'], 'CONTEXT': ['early', 'pregnancy', 'social'], 'NOISE': ['sport', 'podcast']}",50,43735,0,0.0,[],COMPLETED
23,4,"(""funding"" OR ""adopt"" OR ""expand"") AND (""global"" OR ""clear"" OR ""scans"") AND NOT (""impact evaluation"" OR ""pilot study"" OR ""evaluation"")",2026-02-11 11:39:48,(DECISION) AND (CONTEXT) AND NOT (METHOD),"{'METHOD': ['impact evaluation', 'pilot study', 'evaluation'], 'DECISION': ['funding', 'adopt', 'expand'], 'CONTEXT': ['global', 'clear', 'scans'], 'NOISE': ['podcast', 'opinion']}",50,77132,PENDING,0.0,[],FETCHED
23,4,"(""funding"" OR ""adopt"" OR ""expand"") AND (""global"" OR ""clear"" OR ""scans"") AND NOT (""impact evaluation"" OR ""pilot study"" OR ""evaluation"")",2026-02-11 11:39:48,(DECISION) AND (CONTEXT) AND NOT (METHOD),"{'METHOD': ['impact evaluation', 'pilot study', 'evaluation'], 'DECISION': ['funding', 'adopt', 'expand'], 'CONTEXT': ['global', 'clear', 'scans'], 'NOISE': ['podcast', 'opinion']}",50,77132,0,0.0,[],COMPLETED
24,1,"(""randomized controlled trial"" OR ""RCT"" OR ""field experiment"") AND (""paper"" OR ""nhs england"" OR ""course"") AND NOT (""review"" OR ""letters"")",2026-02-11 11:40:35,(METHOD) AND (CONTEXT) AND NOT (NOISE),"{'METHOD': ['randomized controlled trial', 'RCT', 'field experiment'], 'DECISION': ['funding', 'approve', 'implement'], 'CONTEXT': ['paper', 'nhs england', 'course'], 'NOISE': ['review', 'letters']}",36,36,PENDING,0.0,[],FETCHED
24,1,"(""randomized controlled trial"" OR ""RCT"" OR ""field experiment"") AND (""paper"" OR ""nhs england"" OR ""course"") AND NOT (""review"" OR ""letters"")",2026-02-11 11:40:35,(METHOD) AND (CONTEXT) AND NOT (NOISE),"{'METHOD': ['randomized controlled trial', 'RCT', 'field experiment'], 'DECISION': ['funding', 'approve', 'implement'], 'CONTEXT': ['paper', 'nhs england', 'course'], 'NOISE': ['review', 'letters']}",36,36,0,0.0,[],COMPLETED
24,2,"(""controlled trial"" OR ""pilot study"" OR ""A/B test"") AND (""coming"" OR ""approved"" OR ""hancock"") AND NOT (""podcast"" OR ""live blog"")",2026-02-11 11:40:58,(METHOD) AND (CONTEXT) AND NOT (NOISE),"{'METHOD': ['controlled trial', 'pilot study', 'A/B test'], 'DECISION': ['implement', 'adopt', 'approve'], 'CONTEXT': ['coming', 'approved', 'hancock'], 'NOISE': ['podcast', 'live blog']}",50,142,PENDING,0.0,[],FETCHED
24,2,"(""controlled trial"" OR ""pilot study"" OR ""A/B test"") AND (""coming"" OR ""approved"" OR ""hancock"") AND NOT (""podcast"" OR ""live blog"")",2026-02-11 11:40:58,(METHOD) AND (CONTEXT) AND NOT (NOISE),"{'METHOD': ['controlled trial', 'pilot study', 'A/B test'], 'DECISION': ['implement', 'adopt', 'approve'], 'CONTEXT': ['coming', 'approved', 'hancock'], 'NOISE': ['podcast', 'live blog']}",50,142,4,0.08,[],COMPLETED
24,3,"(""evaluation"" OR ""controlled trial"" OR ""RCT"") AND (""adopt"" OR ""roll out"" OR ""expand"") AND (""inflammation"" OR ""mandometer"" OR ""prof"")",2026-02-11 11:42:02,(METHOD) AND (DECISION) AND (CONTEXT),"{'METHOD': ['evaluation', 'controlled trial', 'RCT'], 'DECISION': ['adopt', 'roll out', 'expand'], 'CONTEXT': ['inflammation', 'mandometer', 'prof'], 'NOISE': ['opinion', 'letters']}",50,137,PENDING,0.0,[],FETCHED
24,3,"(""evaluation"" OR ""controlled trial"" OR ""RCT"") AND (""adopt"" OR ""roll out"" OR ""expand"") AND (""inflammation"" OR ""mandometer"" OR ""prof"")",2026-02-11 11:42:02,(METHOD) AND (DECISION) AND (CONTEXT),"{'METHOD': ['evaluation', 'controlled trial', 'RCT'], 'DECISION': ['adopt', 'roll out', 'expand'], 'CONTEXT': ['inflammation', 'mandometer', 'prof'], 'NOISE': ['opinion', 'letters']}",50,137,0,0.0,[],COMPLETED
24,4,"(""pilot study"" OR ""field experiment"" OR ""randomized controlled trial"") AND (""preventing"" OR ""clear"" OR ""latest"") AND NOT (""opinion"" OR ""review"")",2026-02-11 11:43:27,(METHOD) AND (CONTEXT) AND NOT (NOISE),"{'METHOD': ['pilot study', 'field experiment', 'randomized controlled trial'], 'DECISION': ['decision to', 'terminate', 'implement'], 'CONTEXT': ['preventing', 'clear', 'latest'], 'NOISE': ['opinion', 'review']}",50,159,PENDING,0.0,[],FETCHED
24,4,"(""pilot study"" OR ""field experiment"" OR ""randomized controlled trial"") AND (""preventing"" OR ""clear"" OR ""latest"") AND NOT (""opinion"" OR ""review"")",2026-02-11 11:43:27,(METHOD) AND (CONTEXT) AND NOT (NOISE),"{'METHOD': ['pilot study', 'field experiment', 'randomized controlled trial'], 'DECISION': ['decision to', 'terminate', 'implement'], 'CONTEXT': ['preventing', 'clear', 'latest'], 'NOISE': ['opinion', 'review']}",50,159,1,0.02,"['better', 'debilitating', 'endometriosis affects', 'women endometriosis', 'quality life']",COMPLETED
25,1,"(""roll out"" OR ""will decide"" OR ""approve"") AND (""possible"" OR ""uk said"" OR ""medical"") AND NOT (""controlled trial"" OR ""randomised controlled trial"" OR ""randomized controlled trial"")",2026-02-11 11:44:36,(DECISION) AND (CONTEXT) AND NOT (METHOD),"{'METHOD': ['controlled trial', 'randomised controlled trial', 'randomized controlled trial'], 'DECISION': ['roll out', 'will decide', 'approve'], 'CONTEXT': ['possible', 'uk said', 'medical'], 'NOISE': ['letters', 'review']}",50,13410,PENDING,0.0,[],FETCHED
25,1,"(""roll out"" OR ""will decide"" OR ""approve"") AND (""possible"" OR ""uk said"" OR ""medical"") AND NOT (""controlled trial"" OR ""randomised controlled trial"" OR ""randomized controlled trial"")",2026-02-11 11:44:36,(DECISION) AND (CONTEXT) AND NOT (METHOD),"{'METHOD': ['controlled trial', 'randomised controlled trial', 'randomized controlled trial'], 'DECISION': ['roll out', 'will decide', 'approve'], 'CONTEXT': ['possible', 'uk said', 'medical'], 'NOISE': ['letters', 'review']}",50,13410,1,0.02,"['women year', 'nice approved', 'estimated', 'periods', 'painful']",COMPLETED
25,2,"(""impact evaluation"" OR ""pilot study"" OR ""controlled trial"") AND (""damage"" OR ""rates"" OR ""value"") AND NOT (""letters"" OR ""live blog"")",2026-02-11 11:45:34,(METHOD) AND (CONTEXT) AND NOT (NOISE),"{'METHOD': ['impact evaluation', 'pilot study', 'controlled trial'], 'DECISION': ['decision to', 'implement', 'adopt'], 'CONTEXT': ['damage', 'rates', 'value'], 'NOISE': ['letters', 'live blog']}",50,244,PENDING,0.0,[],FETCHED
25,2,"(""impact evaluation"" OR ""pilot study"" OR ""controlled trial"") AND (""damage"" OR ""rates"" OR ""value"") AND NOT (""letters"" OR ""live blog"")",2026-02-11 11:45:34,(METHOD) AND (CONTEXT) AND NOT (NOISE),"{'METHOD': ['impact evaluation', 'pilot study', 'controlled trial'], 'DECISION': ['decision to', 'implement', 'adopt'], 'CONTEXT': ['damage', 'rates', 'value'], 'NOISE': ['letters', 'live blog']}",50,244,3,0.06,['lung'],COMPLETED
25,3,"(""field experiment"" OR ""randomized controlled trial"" OR ""evaluation"") AND (""quality life"" OR ""statin"" OR ""benefits"") AND NOT (""letters"" OR ""sport"")",2026-02-11 11:46:32,(METHOD) AND (CONTEXT) AND NOT (NOISE),"{'METHOD': ['field experiment', 'randomized controlled trial', 'evaluation'], 'DECISION': ['expand', 'roll out', 'approve'], 'CONTEXT': ['quality life', 'statin', 'benefits'], 'NOISE': ['letters', 'sport']}",50,1427,PENDING,0.0,[],FETCHED
25,3,"(""field experiment"" OR ""randomized controlled trial"" OR ""evaluation"") AND (""quality life"" OR ""statin"" OR ""benefits"") AND NOT (""letters"" OR ""sport"")",2026-02-11 11:46:32,(METHOD) AND (CONTEXT) AND NOT (NOISE),"{'METHOD': ['field experiment', 'randomized controlled trial', 'evaluation'], 'DECISION': ['expand', 'roll out', 'approve'], 'CONTEXT': ['quality life', 'statin', 'benefits'], 'NOISE': ['letters', 'sport']}",50,1427,0,0.0,[],COMPLETED
25,4,"(""impact evaluation"" OR ""field experiment"" OR ""RCT"") AND (""abemaciclib"" OR ""linzagolix"" OR ""family"") AND NOT (""opinion"" OR ""review"")",2026-02-11 11:47:31,(METHOD) AND (CONTEXT) AND NOT (NOISE),"{'METHOD': ['impact evaluation', 'field experiment', 'RCT'], 'DECISION': ['approve', 'terminate', 'funding'], 'CONTEXT': ['abemaciclib', 'linzagolix', 'family'], 'NOISE': ['opinion', 'review']}",20,20,PENDING,0.0,[],FETCHED
25,4,"(""impact evaluation"" OR ""field experiment"" OR ""RCT"") AND (""abemaciclib"" OR ""linzagolix"" OR ""family"") AND NOT (""opinion"" OR ""review"")",2026-02-11 11:47:31,(METHOD) AND (CONTEXT) AND NOT (NOISE),"{'METHOD': ['impact evaluation', 'field experiment', 'RCT'], 'DECISION': ['approve', 'terminate', 'funding'], 'CONTEXT': ['abemaciclib', 'linzagolix', 'family'], 'NOISE': ['opinion', 'review']}",20,20,0,0.0,[],COMPLETED
26,1,"(""field experiment"" OR ""impact evaluation"" OR ""controlled trial"") AND (""like"" OR ""therapy"" OR ""year"") AND NOT (""opinion"" OR ""review"")",2026-02-11 12:58:09,(METHOD) AND (CONTEXT) AND NOT (NOISE),"{'METHOD': ['field experiment', 'impact evaluation', 'controlled trial'], 'DECISION': ['approve', 'roll out', 'implement'], 'CONTEXT': ['like', 'therapy', 'year'], 'NOISE': ['opinion', 'review']}",200,229,PENDING,0.0,[],FETCHED
26,1,"(""field experiment"" OR ""impact evaluation"" OR ""controlled trial"") AND (""like"" OR ""therapy"" OR ""year"") AND NOT (""opinion"" OR ""review"")",2026-02-11 12:58:09,(METHOD) AND (CONTEXT) AND NOT (NOISE),"{'METHOD': ['field experiment', 'impact evaluation', 'controlled trial'], 'DECISION': ['approve', 'roll out', 'implement'], 'CONTEXT': ['like', 'therapy', 'year'], 'NOISE': ['opinion', 'review']}",200,229,5,0.025,[],COMPLETED
26,2,"(""evaluation"" OR ""controlled trial"" OR ""pilot study"") AND (""improvements"" OR ""periods"" OR ""risk death"") AND NOT (""opinion"" OR ""letters"")",2026-02-11 13:02:03,(METHOD) AND (CONTEXT) AND NOT (NOISE),"{'METHOD': ['evaluation', 'controlled trial', 'pilot study'], 'DECISION': ['funding', 'approve', 'expand'], 'CONTEXT': ['improvements', 'periods', 'risk death'], 'NOISE': ['opinion', 'letters']}",200,824,PENDING,0.0,[],FETCHED
26,2,"(""evaluation"" OR ""controlled trial"" OR ""pilot study"") AND (""improvements"" OR ""periods"" OR ""risk death"") AND NOT (""opinion"" OR ""letters"")",2026-02-11 13:02:03,(METHOD) AND (CONTEXT) AND NOT (NOISE),"{'METHOD': ['evaluation', 'controlled trial', 'pilot study'], 'DECISION': ['funding', 'approve', 'expand'], 'CONTEXT': ['improvements', 'periods', 'risk death'], 'NOISE': ['opinion', 'letters']}",200,824,4,0.02,"['previous', 'institute health']",COMPLETED
26,3,"(""RCT"" OR ""controlled trial"" OR ""evaluation"") AND (""painful"" OR ""debilitating"" OR ""improvements"") AND NOT (""podcast"" OR ""review"")",2026-02-11 13:07:21,(METHOD) AND (CONTEXT) AND NOT (NOISE),"{'METHOD': ['RCT', 'controlled trial', 'evaluation'], 'DECISION': ['approve', 'funding', 'implement'], 'CONTEXT': ['painful', 'debilitating', 'improvements'], 'NOISE': ['podcast', 'review']}",200,675,PENDING,0.0,[],FETCHED
26,3,"(""RCT"" OR ""controlled trial"" OR ""evaluation"") AND (""painful"" OR ""debilitating"" OR ""improvements"") AND NOT (""podcast"" OR ""review"")",2026-02-11 13:07:21,(METHOD) AND (CONTEXT) AND NOT (NOISE),"{'METHOD': ['RCT', 'controlled trial', 'evaluation'], 'DECISION': ['approve', 'funding', 'implement'], 'CONTEXT': ['painful', 'debilitating', 'improvements'], 'NOISE': ['podcast', 'review']}",200,675,5,0.025,[],COMPLETED
26,4,"(""controlled trial"" OR ""evaluation"" OR ""pilot study"") AND (""benefit"" OR ""donated"" OR ""metastatic hormone"") AND NOT (""podcast"" OR ""letters"")",2026-02-11 13:11:41,(METHOD) AND (CONTEXT) AND NOT (NOISE),"{'METHOD': ['controlled trial', 'evaluation', 'pilot study'], 'DECISION': ['roll out', 'funding', 'approve'], 'CONTEXT': ['benefit', 'donated', 'metastatic hormone'], 'NOISE': ['podcast', 'letters']}",200,1596,PENDING,0.0,[],FETCHED
26,4,"(""controlled trial"" OR ""evaluation"" OR ""pilot study"") AND (""benefit"" OR ""donated"" OR ""metastatic hormone"") AND NOT (""podcast"" OR ""letters"")",2026-02-11 13:11:41,(METHOD) AND (CONTEXT) AND NOT (NOISE),"{'METHOD': ['controlled trial', 'evaluation', 'pilot study'], 'DECISION': ['roll out', 'funding', 'approve'], 'CONTEXT': ['benefit', 'donated', 'metastatic hormone'], 'NOISE': ['podcast', 'letters']}",200,1596,6,0.03,"['good', 'treatment option']",COMPLETED
27,1,"(""randomised controlled trial"" OR ""controlled trial"" OR ""RCT"") AND (""effective"" OR ""young people"" OR ""scientists"") AND NOT (""sport"" OR ""review"")",2026-02-11 13:15:10,(METHOD) AND (CONTEXT) AND NOT (NOISE),"{'METHOD': ['randomised controlled trial', 'controlled trial', 'RCT'], 'DECISION': ['terminate', 'funding', 'roll out'], 'CONTEXT': ['effective', 'young people', 'scientists'], 'NOISE': ['sport', 'review']}",146,146,PENDING,0.0,[],FETCHED
27,1,"(""randomised controlled trial"" OR ""controlled trial"" OR ""RCT"") AND (""effective"" OR ""young people"" OR ""scientists"") AND NOT (""sport"" OR ""review"")",2026-02-11 13:15:10,(METHOD) AND (CONTEXT) AND NOT (NOISE),"{'METHOD': ['randomised controlled trial', 'controlled trial', 'RCT'], 'DECISION': ['terminate', 'funding', 'roll out'], 'CONTEXT': ['effective', 'young people', 'scientists'], 'NOISE': ['sport', 'review']}",146,146,6,0.0411,"['published', 'cancer screening', 'screening programmes', 'screening programme']",COMPLETED
27,2,"(""controlled trial"" OR ""field experiment"" OR ""evaluation"") AND (""nihr"" OR ""live"" OR ""reduce"") AND NOT (""letters"" OR ""review"")",2026-02-11 13:17:27,(METHOD) AND (CONTEXT) AND NOT (NOISE),"{'METHOD': ['controlled trial', 'field experiment', 'evaluation'], 'DECISION': ['roll out', 'terminate', 'approve'], 'CONTEXT': ['nihr', 'live', 'reduce'], 'NOISE': ['letters', 'review']}",200,2385,PENDING,0.0,[],FETCHED
27,2,"(""controlled trial"" OR ""field experiment"" OR ""evaluation"") AND (""nihr"" OR ""live"" OR ""reduce"") AND NOT (""letters"" OR ""review"")",2026-02-11 13:17:27,(METHOD) AND (CONTEXT) AND NOT (NOISE),"{'METHOD': ['controlled trial', 'field experiment', 'evaluation'], 'DECISION': ['roll out', 'terminate', 'approve'], 'CONTEXT': ['nihr', 'live', 'reduce'], 'NOISE': ['letters', 'review']}",200,2385,2,0.01,"['unhealthy', 'unhealthy alcohol', 'intake', 'reported', 'significant']",COMPLETED
27,3,"(""pilot study"" OR ""impact evaluation"" OR ""field experiment"") AND (""roll out"" OR ""adopt"" OR ""will decide"") AND (""nutritional"" OR ""emergency"" OR ""young people"")",2026-02-11 13:20:18,(METHOD) AND (DECISION) AND (CONTEXT),"{'METHOD': ['pilot study', 'impact evaluation', 'field experiment'], 'DECISION': ['roll out', 'adopt', 'will decide'], 'CONTEXT': ['nutritional', 'emergency', 'young people'], 'NOISE': ['opinion', 'review']}",13,13,PENDING,0.0,[],FETCHED
27,3,"(""pilot study"" OR ""impact evaluation"" OR ""field experiment"") AND (""roll out"" OR ""adopt"" OR ""will decide"") AND (""nutritional"" OR ""emergency"" OR ""young people"")",2026-02-11 13:20:18,(METHOD) AND (DECISION) AND (CONTEXT),"{'METHOD': ['pilot study', 'impact evaluation', 'field experiment'], 'DECISION': ['roll out', 'adopt', 'will decide'], 'CONTEXT': ['nutritional', 'emergency', 'young people'], 'NOISE': ['opinion', 'review']}",13,13,0,0.0,[],COMPLETED
27,4,"(""field experiment"" OR ""randomised controlled trial"" OR ""controlled trial"") AND (""doses"" OR ""landray"" OR ""know"") AND NOT (""letters"" OR ""live blog"")",2026-02-11 13:20:37,(METHOD) AND (CONTEXT) AND NOT (NOISE),"{'METHOD': ['field experiment', 'randomised controlled trial', 'controlled trial'], 'DECISION': ['terminate', 'will decide', 'approve'], 'CONTEXT': ['doses', 'landray', 'know'], 'NOISE': ['letters', 'live blog']}",156,156,PENDING,0.0,[],FETCHED
27,4,"(""field experiment"" OR ""randomised controlled trial"" OR ""controlled trial"") AND (""doses"" OR ""landray"" OR ""know"") AND NOT (""letters"" OR ""live blog"")",2026-02-11 13:20:37,(METHOD) AND (CONTEXT) AND NOT (NOISE),"{'METHOD': ['field experiment', 'randomised controlled trial', 'controlled trial'], 'DECISION': ['terminate', 'will decide', 'approve'], 'CONTEXT': ['doses', 'landray', 'know'], 'NOISE': ['letters', 'live blog']}",156,156,4,0.0256,"['trump', 'stop', 'ventilators', 'biggest randomised', 'virus']",COMPLETED
28,1,"(""field experiment"" OR ""pilot study"" OR ""impact evaluation"") AND (""clinical"" OR ""new treatments"" OR ""cancers"") AND NOT (""sport"" OR ""opinion"")",2026-02-11 13:22:12,(METHOD) AND (CONTEXT) AND NOT (NOISE),"{'METHOD': ['field experiment', 'pilot study', 'impact evaluation'], 'DECISION': ['approve', 'adopt', 'will decide'], 'CONTEXT': ['clinical', 'new treatments', 'cancers'], 'NOISE': ['sport', 'opinion']}",97,97,PENDING,0.0,[],FETCHED
28,1,"(""field experiment"" OR ""pilot study"" OR ""impact evaluation"") AND (""clinical"" OR ""new treatments"" OR ""cancers"") AND NOT (""sport"" OR ""opinion"")",2026-02-11 13:22:12,(METHOD) AND (CONTEXT) AND NOT (NOISE),"{'METHOD': ['field experiment', 'pilot study', 'impact evaluation'], 'DECISION': ['approve', 'adopt', 'will decide'], 'CONTEXT': ['clinical', 'new treatments', 'cancers'], 'NOISE': ['sport', 'opinion']}",97,97,3,0.0309,"['tamoxifen', 'parkinson', 'exenatide', 'machine', 'coombes']",COMPLETED
28,2,"(""terminate"" OR ""expand"" OR ""roll out"") AND (""unhealthy alcohol"" OR ""biggest randomised"" OR ""quickly"") AND NOT (""A/B test"" OR ""controlled trial"" OR ""field experiment"")",2026-02-11 13:23:43,(DECISION) AND (CONTEXT) AND NOT (METHOD),"{'METHOD': ['A/B test', 'controlled trial', 'field experiment'], 'DECISION': ['terminate', 'expand', 'roll out'], 'CONTEXT': ['unhealthy alcohol', 'biggest randomised', 'quickly'], 'NOISE': ['opinion', 'podcast']}",200,8288,PENDING,0.0,[],FETCHED
28,2,"(""terminate"" OR ""expand"" OR ""roll out"") AND (""unhealthy alcohol"" OR ""biggest randomised"" OR ""quickly"") AND NOT (""A/B test"" OR ""controlled trial"" OR ""field experiment"")",2026-02-11 13:23:43,(DECISION) AND (CONTEXT) AND NOT (METHOD),"{'METHOD': ['A/B test', 'controlled trial', 'field experiment'], 'DECISION': ['terminate', 'expand', 'roll out'], 'CONTEXT': ['unhealthy alcohol', 'biggest randomised', 'quickly'], 'NOISE': ['opinion', 'podcast']}",200,8288,0,0.0,[],COMPLETED
